url,Property ID,Price,State of the property,Availability,Number of bedrooms,Livable surface,Furnished,Attic,Garage,Number of garages,Kitchen equipment,Kitchen type,Number of bathrooms,Number of showers,Number of toilets,Type of heating,Type of glazing,Elevator,Number of facades,Garden,Surface garden,Terrace,Surface terrace,Total land surface,Swimming pool
https://immovlan.be/en/detail/residence/for-sale/2350/vosselaar/rbu60919,rbu60919,219 000 €,To be renovated,Negotiable,2,103 m²,No,,,,,,1,,1,Gas,,No,2,Yes,,Yes,,195 m²,
https://immovlan.be/en/detail/apartment/for-sale/3020/herent/rbu12680,rbu12680,507 421 €,New,On contract,3,107 m²,No,,Yes,,,,1,,,Not specified,,Yes,4,Yes,,Yes,15 m²,,
https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbu60193,rbu60193,225 000 €,Normal,On contract,2,80 m²,,,Yes,1,Super equipped,,1,1,1,Gas,Double glass,Yes,2,No,,Yes,,,No
https://immovlan.be/en/detail/land/for-sale/6640/vaux-sur-sure/vbd37649,vbd37649,65 000 €,,,,,,,,,,,,,,,,,,,,,,1881 m²,
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd12447,vbd12447,309 000 €,Fully renovated,Immediately,3,195 m²,No,Yes,,,Super equipped,,1,1,2,Fuel oil,Double glass,No,4,Yes,1200 m²,Yes,30 m²,1488 m²,No
https://immovlan.be/en/detail/residence/for-sale/7050/jurbise/vbd46987,vbd46987,129 000 €,Normal,,2,50 m²,No,,Yes,1,,,1,,1,Fuel oil,,No,2,No,,Yes,,50 m²,
https://immovlan.be/en/detail/studio/for-sale/1140/evere/vbd43687,vbd43687,250 000 €,New,,0,45 m²,,,,,,,,,,,,,4,Yes,,Yes,,,
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu66752,rbu66752,238 900 €,New,Immediately,2,72 m²,No,,,,,,1,,1,,,Yes,2,No,,Yes,17 m²,,
https://immovlan.be/en/detail/office-space/for-sale/6460/chimay/vbc69785,vbc69785,234 600 €,,,,,,,,,,,,,,,,,,,,Yes,16 m²,228 m²,
https://immovlan.be/en/detail/parking/for-sale/1830/machelen/rbu66611,rbu66611,25 000 €,Excellent,On contract,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbd36386,vbd36386,256 000 €,New,,3,119 m²,No,,,,Fully equipped,Western kitchen,1,1,1,,Double glass,Yes,2,No,,Yes,10 m²,,No
https://immovlan.be/en/detail/commercial-building/for-sale/3920/lommel/rbu52379,rbu52379,319 000 €,To be renovated,Immediately,2,,,,,,,,1,,1,,,No,,,,,,486 m²,
https://immovlan.be/en/detail/duplex/for-sale/4170/comblain-au-pont/vbd46695,vbd46695,163 500 €,Normal,On contract,2,55 m²,No,,,,Fully equipped,Western kitchen,1,,1,,Double glass,No,2,,,No,,,No
https://immovlan.be/en/detail/residence/for-sale/4680/oupeye/vbd47496,vbd47496,440 000 €,Normal,On contract,3,269 m²,No,Yes,Yes,1,Super equipped,,3,3,2,Gas,Double glass,No,3,Yes,1163 m²,Yes,98 m²,1409 m²,No
https://immovlan.be/en/detail/apartment/for-sale/1350/orp-le-grand/vbd22269,vbd22269,369 000 €,New,,2,106 m²,No,,,,,,1,,1,Electricity,,No,2,No,,Yes,41 m²,,
https://immovlan.be/en/detail/residence/for-sale/8670/koksijde/rbu62569,rbu62569,250 000 €,Fully renovated,,3,86 m²,,No,,,,,1,,,Electricity,Double glass,No,,Yes,,Yes,,218 m²,
https://immovlan.be/en/detail/residence/for-sale/1350/jauche/vbd45812,vbd45812,239 000 €,To be renovated,Immediately,5,230 m²,No,Yes,Yes,,Partially equipped,Kitchenette,1,,2,Gas,Double glass,Yes,3,Yes,550 m²,Yes,30 m²,710 m²,No
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbd49247,vbd49247,209 000 €,Normal,On contract,3,93 m²,No,,Yes,2,Fully equipped,Western kitchen,1,1,1,Gas,Double glass,No,2,Yes,182 m²,Yes,40 m²,116 m²,
https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu33641,rbu33641,298 000 €,Excellent,,1,80 m²,,,,,,,1,,,Gas,Double glass,,,Yes,,Yes,,,
https://immovlan.be/en/detail/residence/for-sale/9400/voorde/rbu67328,rbu67328,375 000 €,To be renovated,On contract,3,578 m²,No,,,,,,1,,7,Fuel oil,,No,,Yes,1109 m²,Yes,,1523 m²,
https://immovlan.be/en/detail/apartment/for-sale/6460/chimay/vbc01491,vbc01491,357 700 €,,,3,110 m²,No,,,,,,2,,,,,,2,No,,Yes,13 m²,,
https://immovlan.be/en/detail/residence/for-sale/1457/walhain/vbd41921,vbd41921,600 000 €,Normal,Immediately,5,213 m²,No,,Yes,2,,,3,,,Fuel oil,,No,4,Yes,,Yes,45 m²,3116 m²,
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbd28215,vbd28215,626 000 €,New,,3,133 m²,No,,Yes,1,Super equipped,,2,1,2,Hot air,Double glass,Yes,2,Yes,,Yes,36 m²,,No
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd42069,vbd42069,380 000 €,New,,2,91 m²,,,,,,,,,,,,,,No,,Yes,13 m²,,
https://immovlan.be/en/detail/residence/for-sale/3018/wijgmaal/rbu58920,rbu58920,495 000 €,,On contract,4,400 m²,,Yes,Yes,,,,2,,3,Fuel oil,Simple glass,No,2,Yes,,Yes,,12860 m²,
https://immovlan.be/en/detail/residence/for-sale/4300/waremme/vbc03315,vbc03315,323 003 €,New,,3,171 m²,,Yes,,,,,1,,2,,,,3,Yes,284 m²,Yes,,,
https://immovlan.be/en/detail/apartment/for-sale/5530/godinne/vbd46610,vbd46610,319 000 €,New,,2,95 m²,,,Yes,,Super equipped,,1,1,1,,Double glass,Yes,3,No,,Yes,8 m²,,No
https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu48631,rbu48631,199 000 €,Excellent,Negotiable,1,117 m²,No,,Yes,,,,1,,1,Gas,,No,2,No,,No,,90 m²,
